profile_id,first_activity_time,signup_platform,signup_device_model,signup_country_code,acquisition_source
5380570313370978,2017-12-02 23:47:46,Desktop,"MacBookPro10,1",US,acquisition_source_2
5117670251566556,2017-10-29 3:33:07,iOS,"iPhone7,2",US,acquisition_source_1
2569133499182475,2017-12-30 4:30:47,Android,LGE LG-H820,US,acquisition_source_2
1360892875446086,2017-03-10 1:35:12,Android,LGE Nexus 5,US,acquisition_source_3
8984935616263177,2017-09-14 16:58:57,iOS,"iPhone9,3",IE,acquisition_source_3
7494613102837146,2017-06-12 20:03:26,Android,motorola MotoG3,BR,acquisition_source_2
5519041301299013,2017-03-31 20:46:28,Android,samsung SM-G928F,GB,acquisition_source_3
1293883301823968,2017-01-10 8:13:11,Android,HTC HTC Desire 526GPLUS dual sim,IN,acquisition_source_2
9244136512662695,2017-03-16 12:21:31,iOS,"iPad2,5",MY,acquisition_source_2
5707776077470778,2017-01-06 16:57:47,iOS,"iPad2,5",GB,acquisition_source_3
8411947465542046,2017-01-17 1:05:17,iOS,"iPhone7,2",US,acquisition_source_3
838513849856552,2017-10-07 0:49:39,Android,LENOVO Lenovo K10a40,BR,acquisition_source_2
6950521315760348,2017-11-27 11:25:27,Android,motorola XT1021,GB,acquisition_source_3
4667590824494978,2017-06-09 10:25:37,iOS,"iPhone6,1",US,acquisition_source_3
7286391438388841,2017-12-04 18:22:32,iOS,"iPhone8,1",US,acquisition_source_2
2336391479717832,2017-10-31 11:11:59,Android,HUAWEI PRA-LX2,BD,acquisition_source_2
8796885643277623,2018-01-18 21:03:19,Android,samsung SM-G900F,IT,acquisition_source_4
8777973714443101,2017-01-03 18:49:10,Android,Sony F5121,CA,acquisition_source_3
6215130245184809,2017-03-27 0:28:34,iOS,"iPhone9,2",US,acquisition_source_2
2169086957881748,2017-04-01 16:09:59,Android,samsung SM-A310F,TR,acquisition_source_2
6497846912817025,2017-12-12 18:12:11,Android,samsung SM-G903F,NL,acquisition_source_3
1902973244355439,2017-05-05 15:38:59,iOS,"iPhone5,2",PK,acquisition_source_2
5259725242039773,2017-07-12 3:03:10,iOS,"iPad4,4",CA,acquisition_source_2
8227893170661559,2017-10-01 23:20:13,iOS,"iPhone9,2",US,acquisition_source_3
895512343153362,2017-12-23 23:48:02,Android,TCL Alcatel_6055U,US,acquisition_source_3
3983706939477966,2019-10-07 2:09:04,iOS,"iPhone7,2",GT,acquisition_source_2
9856114642142857,2017-08-25 18:58:28,Android,samsung SM-J320FN,NO,acquisition_source_3
627054961664761,2017-03-28 4:08:57,Android,samsung SM-J200BT,PH,acquisition_source_2
9952413281451259,2017-07-06 15:15:10,Desktop,X550CA (ASUSTeK COMPUTER INC.),LT,acquisition_source_5
9.55865E+15,2017-12-27 19:56:26,iOS,"iPhone8,1",PY,acquisition_source_4
1908516703337265,2017-08-20 2:59:25,iOS,"iPhone9,1",US,acquisition_source_2
1152285217164287,2017-06-07 16:06:43,iOS,"iPad5,3",GB,acquisition_source_3
3477731744811794,2017-02-05 19:16:10,iOS,"iPhone5,2",US,acquisition_source_2
7167410100459801,2017-07-06 19:21:55,iOS,"iPad3,5",US,acquisition_source_1
2916049528036998,2017-03-06 18:15:17,Android,LENOVO Lenovo A7020a40,HR,acquisition_source_2
1091355415586992,2017-11-14 23:21:17,iOS,"iPad3,1",MX,acquisition_source_3
52875773698029,2017-10-21 17:15:56,iOS,"iPhone6,1",IQ,acquisition_source_2
7753142085659485,2017-01-17 9:33:36,iOS,"iPhone5,2",KZ,acquisition_source_2
172126158826855,2017-01-27 6:22:34,iOS,"iPhone8,1",AU,acquisition_source_2
2286792011903639,2017-10-04 20:41:23,iOS,"iPhone8,1",US,acquisition_source_2
9133153489817493,2018-08-25 9:56:42,Android,Sony F3115,TW,acquisition_source_2
2523806055195889,2017-05-08 10:09:39,Android,LENOVO Lenovo PB1-750M,IN,acquisition_source_3
1865388119152351,2017-03-19 13:02:59,Android,LENOVO Lenovo A536,RU,acquisition_source_2
5.52021E+15,2017-03-18 18:12:45,iOS,"iPhone7,2",VN,acquisition_source_2
8538657792613693,2017-02-20 16:40:25,iOS,"iPhone7,2",US,acquisition_source_3
201430747752647,2017-02-16 11:04:02,Android,samsung SM-J120H,PH,acquisition_source_4
1049480753051534,2017-09-16 3:57:48,Android,samsung SM-G925F,IL,acquisition_source_5
6391999647240141,2017-12-26 19:57:25,Android,samsung SAMSUNG-SM-G900A,US,acquisition_source_3
3385561736470486,2017-11-12 16:58:54,Android,Xiaomi 2014818,IN,acquisition_source_3
2050949141418101,2017-02-04 16:35:46,iOS,"iPhone7,2",US,acquisition_source_2
3567716950659091,2017-01-19 18:55:05,iOS,"iPhone9,4",IN,acquisition_source_2
277445824414646,2017-12-26 1:43:50,iOS,"iPhone9,1",US,acquisition_source_3
6049652501900593,2017-10-18 8:38:12,iOS,"iPad5,3",TH,acquisition_source_2
293856015037201,2017-06-29 19:27:54,iOS,"iPhone6,1",JO,acquisition_source_2
2291983939022909,2017-10-28 11:30:27,Android,samsung SM-G531F,LT,acquisition_source_2
7373942617312747,2017-02-26 1:07:41,iOS,"iPhone9,4",US,acquisition_source_2
7427206044340837,2017-11-29 13:23:40,iOS,"iPhone9,4",TW,acquisition_source_4
4711808657658424,2017-02-10 12:14:10,iOS,"iPhone7,2",AU,acquisition_source_3
1035176800480553,2017-04-03 22:32:10,iOS,"iPhone7,2",ZZ,acquisition_source_3
7205176367209275,2017-07-23 13:31:02,Android,LGE LG-D855,TR,acquisition_source_2
1055380822319304,2017-07-10 17:32:36,iOS,"iPad5,3",US,acquisition_source_2
3.56969E+15,2017-09-12 10:44:51,Android,LENOVO Lenovo A6000,ID,acquisition_source_2
4837342302699677,2017-04-07 8:08:09,Desktop,Aspire 5733Z (Acer),US,acquisition_source_2
7813652422227211,2019-01-06 20:13:49,Android,motorola XT1650,US,acquisition_source_4
5407508920704539,2017-01-23 22:02:25,Android,samsung SM-T280,US,acquisition_source_3
4.323E+15,2017-06-06 10:41:39,iOS,"iPhone8,1",US,acquisition_source_2
833830198627554,2017-08-29 1:17:36,Desktop,"MacBookAir6,2",US,acquisition_source_2
7159459937201643,2017-07-30 5:29:11,Android,samsung SM-G900T,US,acquisition_source_3
8.35873E+15,2017-10-15 17:26:19,iOS,"iPad4,1",US,acquisition_source_2
1656441078067878,2017-05-22 7:52:02,Android,asus ASUS_Z010D,IN,acquisition_source_2
5185145464887879,2017-06-13 20:15:42,iOS,"iPhone9,1",US,acquisition_source_2
3.73831E+15,2017-01-18 1:53:00,iOS,"iPad4,4",MX,acquisition_source_2
2532635146691791,2017-09-18 20:09:59,iOS,"iPhone9,2",US,acquisition_source_4
6479734179082461,2017-06-24 7:45:35,Android,samsung SM-G930F,NL,acquisition_source_3
3.72018E+15,2017-06-16 14:17:46,Android,Letv Le X507,IN,acquisition_source_2
5059920552718573,2018-04-09 0:10:44,Android,samsung SM-G570M,CL,acquisition_source_3
1216445866590188,2017-07-12 21:41:29,Desktop,HP Notebook (HP),US,acquisition_source_2
6.67129E+15,2017-07-20 17:13:32,iOS,"iPhone8,2",US,acquisition_source_3
5542803979789361,2017-01-24 3:23:23,Desktop,Aspire R3-131T (Acer),MX,acquisition_source_2
3913030120090508,2017-12-11 17:08:38,Android,HUAWEI EVA-L09,GB,acquisition_source_2
6.15267E+15,2017-08-01 7:38:06,iOS,"iPhone7,2",US,acquisition_source_3
1605038005924167,2017-04-08 15:34:10,Android,samsung SM-G935F,ZA,acquisition_source_3
4223107498815677,2017-10-04 18:25:17,iOS,"iPad4,4",NL,acquisition_source_3
1255198386411697,2017-05-27 20:17:18,iOS,"iPhone8,1",NP,acquisition_source_3
9872065996056295,2017-01-21 13:38:43,iOS,"iPhone6,1",RU,acquisition_source_2
411484973770391,2017-06-21 18:17:07,Android,LGE LG-K350,GB,acquisition_source_3
7385155440981365,2017-09-29 21:49:42,iOS,"iPhone9,1",US,acquisition_source_3
105055975048848,2017-07-31 1:04:01,iOS,"iPhone7,2",US,acquisition_source_1
7605442445302736,2017-01-17 17:28:24,Android,samsung SM-G901F,RO,acquisition_source_3
1733082396279028,2017-05-31 20:04:13,iOS,"iPhone9,3",US,acquisition_source_2
7499971061817973,2017-07-07 5:46:28,iOS,"iPhone7,2",VN,acquisition_source_1
1213435367278915,2017-03-03 11:59:28,iOS,"iPhone8,1",US,acquisition_source_3
5086353053312972,2017-10-20 17:38:06,Android,samsung SM-T555,IT,acquisition_source_2
3199403355739696,2017-07-12 11:29:42,iOS,"iPhone9,4",AE,acquisition_source_3
3531186471176574,2017-09-11 22:59:18,iOS,"iPhone6,1",MX,acquisition_source_2
4501635962467399,2017-02-10 21:59:14,Android,samsung SM-G900H,TT,acquisition_source_2
9177325505104467,2017-09-09 17:07:56,iOS,"iPhone9,3",RU,acquisition_source_4
8489648291271562,2017-07-28 1:00:09,iOS,"iPhone8,1",US,acquisition_source_2
5677871477471783,2017-08-04 19:56:49,Android,samsung SM-J510FN,FR,acquisition_source_2
3.15078E+15,2019-01-09 21:08:50,iOS,"iPhone6,1",MX,acquisition_source_3
821158461322300,2017-12-21 6:08:28,iOS,"iPhone7,1",KR,acquisition_source_2
4536962306818188,2018-05-07 15:37:06,iOS,"iPhone6,1",US,acquisition_source_2
2551425533731211,2017-05-01 5:34:28,iOS,"iPhone6,1",PS,acquisition_source_2
3562467269297205,2017-07-13 17:10:37,Android,LGE VS985 4G,US,acquisition_source_2
2580360925592481,2017-06-15 5:33:21,Desktop,samsung SAMSUNG-SM-J120A,US,acquisition_source_3
8127007499749264,2017-12-26 1:38:40,iOS,"iPhone7,2",CA,acquisition_source_2
5939512613351675,2017-06-07 2:56:06,Desktop,Inspiron 3541 (Dell Inc.),US,acquisition_source_2
4724106031830877,2017-04-17 2:47:36,Android,samsung GT-I9500,EG,acquisition_source_2
6563672334355802,2017-09-19 10:40:02,Android,Foxconn TG-L900S,KR,acquisition_source_2
415246348661978,2017-09-07 14:34:38,iOS,"iPhone7,2",RU,acquisition_source_2
6061460463069135,2017-12-13 13:15:36,Android,samsung SM-G920F,FR,acquisition_source_3
4545668168551533,2017-08-12 7:07:21,Android,samsung SM-G920F,ZA,acquisition_source_2
708170330070635,2017-09-03 7:09:16,iOS,"iPhone7,2",KR,acquisition_source_3
8402214834580317,2017-04-13 2:41:59,Android,samsung SAMSUNG-SM-G870A,US,acquisition_source_2
4860071489202368,2017-12-23 20:13:45,iOS,"iPhone7,2",DE,acquisition_source_2
6569289798776009,2020-07-16 14:53:40,iOS,"iPhone8,1",US,acquisition_source_2
2635345928076678,2017-01-08 13:07:05,Android,GiONEE P5L,IN,acquisition_source_2
3659211582163329,2017-04-08 15:56:35,Android,asus ASUS_Z010D,FR,acquisition_source_2
1269220007677747,2017-05-24 4:44:10,iOS,"iPhone9,3",US,acquisition_source_2
225518482482567,2017-04-25 3:10:39,Android,TCL 9015B,CA,acquisition_source_2
2497711443613444,2017-04-19 22:22:22,iOS,"iPhone9,4",US,acquisition_source_2
1.40629E+15,2020-04-04 14:56:57,iOS,"iPhone7,2",US,acquisition_source_4
6.93284E+15,2017-07-07 23:53:18,iOS,"iPhone4,1",PA,acquisition_source_2
7618096805842523,2017-07-09 10:32:51,Android,Coolpad C103,RU,acquisition_source_2
9660212157816939,2017-07-07 13:38:27,iOS,"iPhone8,2",ES,acquisition_source_2
8982598944109089,2017-07-08 3:38:17,Android,samsung SM-G360T,US,acquisition_source_2
7363181897179232,2017-01-02 18:03:01,iOS,"iPad5,3",NO,acquisition_source_2
2229485768172479,2017-10-03 18:50:25,iOS,"iPhone8,4",UA,acquisition_source_4
7273432245861542,2017-09-17 8:30:54,Android,HUAWEI HUAWEI VNS-L21,CZ,acquisition_source_2
54257214299139,2017-11-01 11:37:10,Android,LGE Nexus 5X,LT,acquisition_source_2
8686171814039392,2017-07-12 2:03:21,Android,samsung SAMSUNG-SM-T337A,US,acquisition_source_3
7091044143846429,2017-11-11 13:58:55,Android,Sony F3111,ES,acquisition_source_5
2583293020878366,2017-04-08 0:32:55,iOS,"iPhone7,2",US,acquisition_source_3
6393899869055108,2017-07-13 4:53:55,iOS,"iPhone8,2",US,acquisition_source_3
878797264157375,2017-09-02 2:54:32,iOS,"iPod5,1",US,acquisition_source_3
9866514463373439,2017-03-20 19:13:04,Android,samsung SM-G360P,US,acquisition_source_3
6617576601105215,2017-11-13 17:23:47,iOS,"iPhone9,3",US,acquisition_source_3
27434552733265,2017-10-01 17:22:42,Desktop,Inspiron 15-3567 (Dell Inc.),JO,acquisition_source_2
3946547499318281,2017-10-20 15:51:34,Android,LeMobile Le X526,IN,acquisition_source_3
4.69722E+15,2017-01-20 8:46:04,iOS,"iPhone8,1",AU,acquisition_source_2
4692836318231708,2017-01-22 22:07:33,iOS,"iPad4,7",MX,acquisition_source_3
1908409625876668,2017-03-24 19:35:48,Android,LENOVO Lenovo A319,PH,acquisition_source_2
5700059648847611,2017-01-15 13:18:36,Android,HUAWEI EVA-L09,AT,acquisition_source_3
14122575542801,2017-04-22 18:39:38,iOS,"iPhone7,2",DK,acquisition_source_2
6026777431922985,2019-03-10 4:01:23,iOS,"iPad4,1",US,acquisition_source_4
752269277558905,2017-09-29 13:50:58,iOS,"iPhone8,1",KR,acquisition_source_2
2371751944513178,2017-06-01 8:19:22,iOS,"iPhone6,1",US,acquisition_source_2
7470870529138966,2017-06-06 17:31:06,Android,samsung GT-I9301I,ZZ,acquisition_source_2
156406720732616,2017-06-12 22:38:40,iOS,"iPhone7,1",US,acquisition_source_2
6122292993227928,2017-02-08 10:03:24,Android,Xiaomi Redmi Note 3,IN,acquisition_source_2
2156230698294802,2017-07-22 17:15:55,iOS,"iPhone9,3",UA,acquisition_source_4
8245645978580022,2017-06-12 17:52:14,Android,Sony E2303,HR,acquisition_source_2
5447319428264164,2018-01-22 2:16:22,Android,samsung SM-G530R7,US,acquisition_source_3
8634006275783849,2017-03-22 1:35:06,iOS,"iPhone8,4",US,acquisition_source_2
593941972357272,2017-12-21 19:56:13,iOS,"iPhone9,3",US,acquisition_source_2
4.62476E+15,2017-10-13 20:28:08,iOS,"iPhone6,2",ES,acquisition_source_2
387650176663528,2017-10-18 14:03:44,iOS,"iPad3,4",DK,acquisition_source_3
8292259232230443,2017-07-30 20:12:49,Android,LGE LG-D213AR,AR,acquisition_source_2
9251314697346663,2017-04-18 2:06:55,Android,OnePlus ONE A2005,US,acquisition_source_3
7421280349822758,2021-01-01 19:27:15,iOS,"iPad3,4",ES,acquisition_source_2
9083196375505596,2017-11-07 13:57:20,Android,Xiaomi Redmi 4X,MY,acquisition_source_3
5217878279452136,2021-06-29 21:50:23,Android,LGE LG-K500,MX,acquisition_source_5
1077736263518616,2017-06-20 20:57:00,iOS,"iPhone9,4",CA,acquisition_source_2
8975713499570645,2017-11-18 17:34:18,Android,LGE LG-H650,RU,acquisition_source_2
6948958577204112,2017-06-02 7:45:28,iOS,"iPad6,3",AU,acquisition_source_1
8124354239537512,2017-12-16 11:38:56,iOS,"iPad5,4",TH,acquisition_source_3
5724448014438261,2017-04-24 2:13:52,Android,HUAWEI Che1-L04,IN,acquisition_source_2
626053224214056,2017-12-25 18:52:07,Android,samsung SM-A310F,IT,acquisition_source_3
9673550752434824,2017-01-13 3:28:46,iOS,"iPhone9,2",US,acquisition_source_2
9936815530806281,2017-11-10 20:22:14,Android,Acer E39,DE,acquisition_source_2
3910787720154644,2017-01-08 16:15:23,iOS,"iPad4,4",DE,acquisition_source_2
6387165020576718,2017-05-26 4:48:21,Android,samsung SM-G925I,IN,acquisition_source_3
3892987296748601,2017-12-10 18:13:48,iOS,"iPad6,11",US,acquisition_source_2
9530057487595102,2017-10-27 5:13:10,iOS,"iPhone6,1",CA,acquisition_source_2
9406496813276244,2017-11-17 3:02:25,Android,samsung SAMSUNG-SM-G900A,US,acquisition_source_3
9033632058592237,2018-12-29 14:42:50,Android,samsung SM-G920F,SE,acquisition_source_3
4363705934687896,2017-10-07 9:06:08,Android,samsung SM-T231,ID,acquisition_source_2
4275299505834084,2017-11-25 21:19:45,iOS,"iPod7,1",US,acquisition_source_2
4078416277982443,2017-09-07 3:21:51,Android,samsung SAMSUNG-SM-G935A,US,acquisition_source_3
6141105244302059,2017-03-01 7:32:12,Android,HTC HTC Desire 326G dual sim,RU,acquisition_source_2
7676200003996495,2017-05-29 22:52:52,Android,LGE LG-K550,US,acquisition_source_3
3083428579046266,2017-12-11 19:10:42,iOS,"iPhone9,3",MX,acquisition_source_2
4020199466203938,2017-01-16 23:32:55,iOS,"iPad5,3",US,acquisition_source_2
4523295286098415,2017-01-14 7:12:48,iOS,"iPhone8,1",AU,acquisition_source_2
7431563962579222,2017-03-23 0:50:51,iOS,"iPhone9,2",US,acquisition_source_4
6903483085623227,2017-03-21 7:06:13,Windows,To Be Filled By O.E.M. (To Be Filled By O.E.M.),FI,acquisition_source_2
676557872451944,2018-03-21 10:39:02,Android,lenovo Lenovo K8 Note,IN,acquisition_source_2
3.25931E+15,2017-12-04 23:59:10,iOS,"iPad2,1",CA,acquisition_source_2
6694026708813719,2017-03-04 11:23:13,iOS,"iPad4,4",AU,acquisition_source_3
2162450068243288,2017-11-25 22:06:56,iOS,"iPad3,6",PL,acquisition_source_2
8756264617950503,2017-01-19 0:22:25,iOS,"iPhone8,1",US,acquisition_source_2
4365263194168029,2017-11-24 10:01:22,Android,Xiaomi Redmi Note 4,RU,acquisition_source_4
9105967743265816,2017-04-08 23:06:23,Desktop,Latitude E6420 (Dell Inc.),US,acquisition_source_2
6220858735988573,2020-05-29 2:08:35,iOS,"iPad6,4",US,acquisition_source_3
1762945502924594,2018-12-31 0:49:49,iOS,"iPad4,5",US,acquisition_source_2
1778769322372234,2017-04-06 10:04:58,iOS,"iPhone8,1",TH,acquisition_source_2
2236542419216631,2017-12-04 11:59:47,Android,Sony D5303,PH,acquisition_source_2
614046181004653,2017-01-31 7:53:23,iOS,"iPhone7,1",US,acquisition_source_2
8641542613061284,2017-10-08 2:44:15,Android,samsung SAMSUNG-SM-G891A,US,acquisition_source_2
8804404932152957,2017-05-29 8:21:31,Android,Sony E6853,AU,acquisition_source_2
3615790764708846,2017-06-23 4:36:44,Android,motorola XT1068,IN,acquisition_source_3
5942913948362307,2017-10-17 1:15:15,Android,ZTE Z832,US,acquisition_source_3
9727345012998379,2017-03-12 11:04:27,Android,HUAWEI ALE-L21,PL,acquisition_source_2
35752886876040,2017-04-30 11:19:04,iOS,"iPhone6,2",PH,acquisition_source_3
5003659966370648,2017-02-20 3:01:58,iOS,"iPhone8,1",US,acquisition_source_2
7410883311390263,2017-01-04 15:25:12,iOS,"iPhone5,2",TR,acquisition_source_2
2447425618645544,2017-11-13 5:43:28,iOS,"iPhone9,3",NO,acquisition_source_2
9752517663846778,2017-10-27 15:30:55,iOS,"iPad4,4",GB,acquisition_source_3
6035163692716283,2017-10-12 20:06:07,iOS,"iPhone7,2",NL,acquisition_source_2
5501516723234052,2017-03-27 23:07:22,iOS,"iPhone8,1",US,acquisition_source_2
3895361046529095,2018-01-06 18:14:32,iOS,"iPhone8,2",US,acquisition_source_2
2148752652845844,2018-07-10 0:47:24,Android,samsung SM-J710MN,AR,acquisition_source_2
1811737320541132,2017-02-18 21:36:31,iOS,"iPhone8,1",US,acquisition_source_2
1140329489556855,2017-04-19 10:12:42,iOS,"iPad3,4",IE,acquisition_source_2
4672347434643669,2020-04-13 4:13:09,Android,LGE LG-K330,US,acquisition_source_2
975605552043866,2017-10-17 20:04:38,iOS,"iPhone9,3",NL,acquisition_source_2
1518311185416206,2017-07-10 10:10:17,Android,HUAWEI BAC-AL00,CN,acquisition_source_2
9383392333356255,2017-03-05 12:16:51,Android,Lava X50,IN,acquisition_source_2
2051467738447771,2017-12-21 9:34:08,iOS,"iPhone10,2",CN,acquisition_source_2
6395306758225471,2017-07-09 12:02:49,Android,HUAWEI BLN-AL10,CN,acquisition_source_2
5543594874289505,2017-01-05 10:10:53,Desktop,"MacBookAir6,1",QA,acquisition_source_2
1637090670402392,2017-04-27 0:26:34,Android,LGE LGMS345,US,acquisition_source_3
6792659653014032,2017-08-21 11:57:22,iOS,"iPad5,3",AU,acquisition_source_2
1.66866E+15,2017-07-18 13:20:19,iOS,"iPhone8,4",GB,acquisition_source_2
7790578262783442,2017-03-11 22:38:47,iOS,"iPhone9,1",US,acquisition_source_3
6531760933023473,2017-10-22 13:13:24,Android,motorola XT1097,BR,acquisition_source_2
6805946937755927,2017-10-14 11:57:00,Android,Xiaomi Redmi 3S,IN,acquisition_source_3
341460049715705,2017-08-08 22:10:38,Android,samsung SM-G935W8,CA,acquisition_source_3
5912944073018867,2017-06-13 16:32:52,Android,LGE LG-H850,ZA,acquisition_source_3
288104886669832,2017-12-05 23:45:31,iOS,"iPad3,3",US,acquisition_source_2
2706778442922907,2017-03-15 12:52:58,Android,samsung GT-I9301I,DE,acquisition_source_2
8018864262261475,2017-03-21 21:19:56,Android,LGE LG-V410,CL,acquisition_source_2
2258290312145174,2017-06-24 14:13:13,iOS,"iPhone9,4",GB,acquisition_source_1
6542372222728554,2017-05-22 12:48:13,Android,HUAWEI HUAWEI TIT-L01,CZ,acquisition_source_2
9846705846811548,2017-01-14 2:35:18,Android,LGE LG-H740,US,acquisition_source_3
2022981925636455,2017-02-12 19:04:01,iOS,"iPhone7,2",DK,acquisition_source_2
6701755167357121,2017-08-16 4:10:03,iOS,"iPhone9,1",US,acquisition_source_2
3603803327148799,2017-05-31 16:14:20,iOS,"iPhone5,2",US,acquisition_source_2
5528664384340967,2017-10-14 3:26:11,iOS,"iPhone7,1",US,acquisition_source_2
895036366904465,2017-02-11 19:31:46,iOS,"iPhone8,2",DE,acquisition_source_2
618778934677847,2017-12-10 1:56:29,iOS,"iPhone9,1",US,acquisition_source_2
7427694657145988,2017-11-26 16:14:53,iOS,"iPad7,3",US,acquisition_source_2
1177282044016316,2017-01-28 22:44:17,Android,Google Pixel,US,acquisition_source_3
2314582346151095,2017-12-25 2:32:48,Android,samsung SM-J700T1,US,acquisition_source_2
