profile_id,activity_date,songs_played
1170245929510507,2017-07-28,32
3169028138311202,2017-01-25,22
3169028138311202,2017-01-24,15
3169028138311202,2017-02-08,2
4274427154365396,2017-11-15,19
9471639772581246,2017-08-03,195
9889823777387889,2017-12-06,7
7.52988E+15,2017-10-26,1
3149617861698469,2017-01-14,1
7894851856364184,2017-12-07,51
7894851856364184,2017-11-15,1
7894851856364184,2017-11-07,5
4091599515263515,2017-02-20,11
4091599515263515,2017-02-14,18
8298910857110877,2017-08-29,1
1643167049674526,2017-09-17,40
4031930646962626,2017-10-08,2
7861924305753581,2017-12-21,4
7811138379814073,2017-11-18,7
8326271764242327,2017-10-03,23
6085094175795048,2017-10-26,4
174590973048129,2017-02-22,25
9662155099148962,2017-08-21,1
9.51403E+15,2017-08-03,22
9.51403E+15,2017-08-15,11
9.51403E+15,2017-08-12,3
1004585345833092,2017-12-17,9
9275502504221152,2017-12-26,17
4761275332737371,2017-09-21,59
1062227127840282,2017-06-14,1
8559295936066402,2017-12-25,6
3498893159523504,2017-10-09,23
8.35322E+15,2017-03-27,10
716774423465139,2017-04-03,17
1899030135730139,2017-10-12,2
1596153610555387,2017-11-18,8
4989560657988014,2017-12-26,1
4989560657988014,2017-12-31,4
7731596709943354,2017-03-08,14
7899768812165871,2017-08-11,9
2318483762475974,2017-12-20,17
2318483762475974,2017-11-27,1
3663507297622126,2017-12-09,1
1315158968365543,2017-02-17,19
1315158968365543,2017-02-15,18
1315158968365543,2017-03-22,41
1315158968365543,2017-03-13,28
6801305204033376,2017-12-22,2
6614479231012525,2017-10-03,35
2294041304151627,2017-02-11,1
3663799519962654,2017-08-08,34
3663799519962654,2017-07-16,63
8735785123575376,2017-08-22,5
1637163506988196,2017-10-04,1
19885096230749,2017-05-21,8
2887191975676616,2017-10-04,1
7483704248449618,2017-06-14,1
7483704248449618,2017-06-29,5
7483704248449618,2017-07-11,26
7483704248449618,2017-09-06,30
1.15052E+15,2017-04-23,1
481575629351056,2017-09-08,18
163773311232946,2017-03-19,1
1987328113658024,2017-06-30,1
8501961273871686,2017-03-08,1
423556251583891,2017-06-01,15
1013290651188951,2017-01-21,12
5355541850723423,2017-04-09,1
6363771277609198,2017-02-19,1
2005676124526671,2017-01-25,1
9087195928601926,2017-12-29,1
9103748044775276,2017-09-26,49
3591700591527341,2017-02-15,1
1141500337998233,2017-12-31,1
4798419784875905,2017-12-19,61
7.70082E+15,2017-05-17,15
7.70082E+15,2017-05-21,8
7.70082E+15,2017-05-25,4
6734744442210645,2017-06-23,15
1310222846324566,2017-09-15,1
2347573877667296,2017-03-02,6
137531712203872,2017-08-11,18
4657139904343548,2017-12-25,33
7558678319865073,2017-04-07,7
7558678319865073,2017-03-29,1
2.4503E+15,2017-10-09,1
6694773746920164,2017-04-18,10
3825340790060488,2017-11-20,1
1716499384774066,2017-05-07,19
1716499384774066,2017-05-29,5
6526960394320952,2017-12-12,1
2236877092135528,2017-12-27,4
2236877092135528,2017-12-31,48
3134515004827755,2017-10-25,1
9062857251831929,2017-01-31,6
4758123099621394,2017-08-03,44
1986232225056662,2018-02-04,1
2.75105E+15,2017-12-04,4
2782550991997974,2017-10-14,1
3078645981919282,2017-12-26,2
9848643432712335,2017-07-17,3
7541820017963073,2017-05-02,1
3011985584537182,2017-09-28,11
1167419443257679,2017-07-13,1
8520207288037064,2017-09-08,12
3612864993293873,2017-02-07,1
6041541850078129,2017-08-20,8
256811573955059,2017-08-19,57
5522785410924685,2017-02-19,1
2561094984890673,2017-03-08,19
2561094984890673,2017-03-05,113
2561094984890673,2017-03-07,40
2730498693254899,2017-11-09,1
8.82669E+15,2017-06-06,25
8.82669E+15,2017-06-02,32
4862441458937727,2017-04-02,40
4862441458937727,2017-11-28,52
5974969944252721,2017-04-01,1
4685341665119809,2017-06-11,1
4039088678665299,2017-04-09,1
9746154750703124,2017-10-23,18
9746154750703124,2017-10-09,5
9947307502228537,2017-07-11,1
5570717069529428,2017-09-02,8
281491843660446,2017-11-23,7
3358921631771105,2017-06-14,25
3358921631771105,2017-03-26,32
3358921631771105,2017-08-13,5
1792678516947314,2017-01-17,9
8545783524997446,2017-11-26,42
2991640560629696,2017-12-26,30
2991640560629696,2017-09-21,9
2991640560629696,2017-11-17,21
2991640560629696,2017-04-28,46
2991640560629696,2017-09-08,12
2991640560629696,2017-04-01,14
2991640560629696,2017-05-09,17
5912723706554584,2017-07-08,7
2.88829E+15,2017-05-29,1
3672467365975831,2017-03-11,1
9713834001621441,2017-01-02,1
1383356876463325,2017-01-11,12
1383356876463325,2017-01-09,1
4.89232E+15,2017-03-02,1
4264358970706822,2017-06-22,52
4264358970706822,2017-09-13,7
8616504459461222,2017-05-20,12
443097647152359,2017-08-23,18
5566558655116556,2017-01-08,4
3888680659924121,2017-02-18,1
4791763037577029,2017-03-25,157
4791763037577029,2017-03-28,54
4791763037577029,2017-05-09,44
1400152525035958,2017-02-04,26
261676352115658,2017-08-01,3
8816461221446904,2017-06-23,34
4725140728604759,2017-11-12,3
1277981183190891,2017-12-28,1
7874563674682872,2017-06-22,11
82377389795178,2017-10-30,43
3.96036E+15,2017-08-23,45
6195544214976043,2017-12-28,1
9526256786515402,2017-07-22,3
2.76229E+15,2017-01-13,1
8977229051980257,2017-03-13,1
4.15193E+15,2017-10-01,19
9295976822153163,2017-10-09,10
9295976822153163,2017-10-12,1
9721945829219327,2017-07-25,46
9721945829219327,2017-08-08,22
3034678348783319,2017-08-12,22
3034678348783319,2017-07-24,98
3034678348783319,2017-07-30,1
1346840474823455,2017-10-02,79
6632835728295014,2017-05-04,1
153527324596770,2017-09-03,1
393949014752558,2017-12-24,51
9.16672E+15,2017-08-03,15
9812281936381432,2017-04-17,1
2528888042697734,2017-01-24,5
1467090462476295,2017-06-08,4
1467090462476295,2017-06-12,14
135254398837253,2017-09-15,1
6286271421232545,2017-11-24,51
3436099107747509,2017-11-22,15
9847884878770824,2017-11-03,13
4949109376606157,2017-03-28,21
4949109376606157,2017-04-01,21
4044096740834818,2017-05-13,6
918424336088718,2017-06-17,1
7.03711E+15,2017-07-09,2
9492641544617208,2017-09-13,18
2164908138508419,2017-05-25,14
2164908138508419,2017-05-08,16
6758846630050932,2017-08-09,16
6758846630050932,2017-08-27,60
6758846630050932,2017-08-31,89
6758846630050932,2017-04-24,67
4839547513995448,2017-03-11,1
3608684258934349,2017-01-18,3
3608684258934349,2017-01-14,14
1991268872397788,2017-07-05,25
7735895201922059,2017-01-26,18
7735895201922059,2017-08-02,28
7735895201922059,2017-06-07,1
9504408583586921,2017-11-29,1
8.48689E+15,2017-01-19,17
3326216579554576,2017-12-31,1
1.1169E+15,2017-09-05,1
928658790442423,2017-04-26,1
4324189402602048,2017-01-25,5
6.13829E+15,2017-12-22,23
4.07808E+15,2017-07-19,29
396406666835921,2017-06-15,2
8243254732934031,2017-01-12,1
8542496810235124,2017-08-25,2
5773515235810466,2017-02-08,1
2728871054594673,2017-02-13,94
2581224204032083,2017-12-09,56
5306693200844862,2017-07-17,1
3016435217494105,2017-01-09,10
2.9563E+15,2017-04-14,9
2.9563E+15,2017-01-13,10
278654567332177,2017-02-24,1
278654567332177,2017-02-21,20
5117232787602864,2017-03-25,1
3332668704757917,2017-12-20,1
8239463624084473,2017-11-02,77
8239463624084473,2017-06-27,100
8239463624084473,2017-06-23,27
8239463624084473,2017-04-14,74
8239463624084473,2017-05-03,28
8239463624084473,2017-09-03,85
8239463624084473,2017-08-25,122
8239463624084473,2017-03-19,52
6969195383143598,2017-08-06,26
6969195383143598,2017-07-12,20
2371704197472761,2017-08-04,1
8709953030627677,2017-02-06,18
1669189447257542,2017-09-17,19
6183190857894078,2017-05-30,1
9952413281451259,2017-07-06,1
9952413281451259,2017-10-05,20
6829665262647695,2017-11-03,6
6829665262647695,2017-10-24,6
1797768135956416,2017-03-06,15
3588734966501557,2017-06-10,1
4664104516649064,2017-07-22,1
2200779880995801,2017-06-25,21
480699594983888,2017-10-23,1
1640654439227577,2017-11-02,2
1640654439227577,2017-09-21,14
4850929122582257,2017-06-25,23
4850929122582257,2017-01-17,1
4850929122582257,2017-01-19,6
4232894993590226,2017-06-23,1
9057685191990749,2017-11-26,11
3999680275614734,2017-03-13,1
6597661821580071,2017-03-05,31
4009270076264282,2017-10-29,1
9791050166805213,2017-05-07,1
5623200060272274,2017-04-03,18
5623200060272274,2017-04-02,1
5623200060272274,2017-10-22,31
2511460687833973,2017-12-18,1
1533163939407663,2017-01-11,37
8008868223137414,2017-02-07,2
1463673449707273,2017-10-02,7
1463673449707273,2017-10-10,7
1788808341603294,2017-04-08,2
648372695358800,2017-11-30,1
648372695358800,2017-06-08,38
648372695358800,2017-06-02,83
648372695358800,2017-12-30,4
538291267627323,2017-12-25,21
538291267627323,2017-12-18,23
538291267627323,2017-12-22,29
5923745862470945,2017-09-09,2
140981712193855,2017-09-24,13
140981712193855,2017-08-25,10
5059189096904798,2017-09-25,15
4517518086158069,2017-12-09,33
8877679572695497,2017-09-26,1
9560272235953045,2017-04-18,1
2245237322822104,2017-05-11,6
7014195986952262,2017-11-20,16
2201805754374701,2017-10-27,14
2201805754374701,2017-08-11,5
2201805754374701,2017-09-14,1
7221547893004354,2017-11-15,1
878226418206418,2017-07-13,12
6388112470051656,2017-03-17,1
6594059186607222,2017-02-13,12
5301407378929109,2017-01-16,1
4230694865027201,2017-10-16,1
1201532777748923,2017-06-09,28
4798419784875905,2017-12-11,33
9929638247830295,2017-10-14,19
1536731794280379,2017-10-07,15
9389423930244383,2017-05-18,9
2216055681839839,2017-12-10,1
4862441458937727,2017-11-22,21
4862441458937727,2017-08-24,198
9947307502228537,2017-06-25,6
6556965036703706,2017-06-13,94
8841130401281546,2017-01-18,1
4248216696498324,2017-03-17,1
9274696657655841,2017-12-20,1
1.99451E+15,2017-09-03,3
7628609457704936,2017-05-21,4
7735895201922059,2017-03-21,96
2984302171730147,2017-06-14,1
4324189402602048,2017-01-23,4
3016435217494105,2017-01-10,16
278654567332177,2017-02-20,18
8805817717040785,2017-05-20,9
3359831977616487,2017-11-11,18
605464686076727,2017-03-08,14
2234526854243352,2017-11-13,12
378099263118359,2017-04-30,29
8518635152195807,2017-09-01,16
3279284362896382,2017-08-15,2
1142744935679383,2017-07-11,56
6230033922674151,2017-08-16,28
8185787774098465,2017-01-16,4
2485582108404402,2017-03-12,1
3177226228972836,2017-10-27,87
3177226228972836,2017-11-30,57
2945643531332998,2017-06-18,8
4834420827389006,2017-09-30,2
7890228984166051,2017-09-15,1
1235831565222336,2017-12-18,19
8036858659191948,2017-01-26,4
2945643531332998,2017-06-08,3
6827227800470839,2017-08-20,7
5978892893604029,2017-10-19,2
2431428807686629,2017-07-15,9
287405054984934,2017-05-22,15
2829867152041202,2017-02-02,16
2120165215455856,2017-02-10,18
3827294726243651,2017-08-13,4
9415751745378726,2017-10-29,3
1916780416870215,2017-12-18,1
1235831565222336,2017-12-21,47
2431428807686629,2017-06-27,1
820441074853787,2017-05-09,1
3827294726243651,2017-05-03,16
9.69699E+15,2017-11-04,1
3549708043913721,2017-06-09,1
273732202036521,2017-12-16,1
3132715749516437,2017-04-14,35
6206996433365543,2017-05-12,4
7392919521952922,2017-11-09,1
4005973634480818,2017-04-09,1
9587888838060463,2017-01-19,31
6672410749480515,2017-11-27,16
6672410749480515,2017-11-15,19
6.0253E+15,2017-06-05,1
6955405135965569,2017-01-30,1
1000152559523812,2017-03-04,28
4895815072136689,2017-08-14,4
9.24657E+15,2017-07-31,41
9.24657E+15,2017-04-21,1
8875674351135017,2017-03-09,14
8875674351135017,2017-05-09,3
9563585347895344,2017-12-21,3
5501232027667253,2017-08-14,24
5501232027667253,2017-04-11,15
5501232027667253,2017-05-21,28
83470977651766,2017-06-12,1
3909660777387753,2017-01-22,21
3909660777387753,2017-04-01,42
3909660777387753,2017-06-09,25
3909660777387753,2017-01-07,21
3909660777387753,2017-04-11,25
3909660777387753,2017-06-03,38
3909660777387753,2017-03-12,84
3909660777387753,2017-03-18,80
3909660777387753,2017-01-11,10
3909660777387753,2017-05-18,93
499862567630210,2017-11-05,1
499862567630210,2017-11-15,11
2175204017131303,2017-08-11,1
4913370314068457,2017-07-11,1
1581950999328864,2017-08-07,1
5952278666146171,2017-08-02,16
1188223119191396,2017-11-21,8
70515796683143,2017-12-23,6
303513135828228,2017-01-15,22
303513135828228,2017-01-16,4
4320473559473037,2017-03-11,1
1803013841867003,2017-10-21,1
5758125326990064,2017-12-25,19
2794578778472986,2017-12-27,1
4421192654367788,2017-08-22,29
4421192654367788,2017-08-20,48
234806211946553,2017-04-10,29
7886234014259832,2017-05-05,15
2287284698932706,2017-11-23,6
2287284698932706,2017-11-12,13
2287284698932706,2017-11-02,4
2287284698932706,2017-12-21,72
2287284698932706,2017-12-15,60
6707794024891421,2017-11-15,25
9905635682749411,2017-12-24,10
2287284698932706,2017-12-07,14
2.10364E+15,2017-02-10,3
6629825501072205,2017-10-07,1
7196854805410056,2017-04-30,1
7196854805410056,2017-05-04,14
7196854805410056,2017-05-17,7
7196854805410056,2017-06-28,18
2291983939022909,2017-10-29,38
2291983939022909,2017-10-28,1
2899342627445212,2017-04-14,1
2351790780501157,2017-08-31,1
5476425673964062,2017-09-25,15
7581256137724541,2017-12-30,142
7581256137724541,2017-12-28,66
2923110373812059,2017-02-13,29
2923110373812059,2017-04-12,24
8569066665560628,2017-01-07,5
8569066665560628,2017-02-24,22
8569066665560628,2017-02-05,16
8569066665560628,2017-07-05,24
8569066665560628,2017-02-12,32
8569066665560628,2017-07-08,19
8569066665560628,2017-07-07,26
8569066665560628,2017-02-19,23
8569066665560628,2017-01-14,10
3531972688729285,2017-06-30,6
1747675455426593,2017-10-03,1
9169634960855239,2017-12-26,1
1358231453982749,2017-10-22,19
3722750097626961,2017-09-12,1
17849146593612,2017-07-27,5
8569066665560628,2017-02-13,18
6352353341672419,2017-07-11,52
9533372225076139,2017-02-14,4
7141047710923446,2017-09-02,15
8839228885431355,2017-01-10,26
8839228885431355,2017-01-08,1
8839228885431355,2017-01-18,22
7874181657696958,2017-02-20,1
6120512330795339,2017-02-07,1
8749367741667743,2017-10-23,17
8831748755538182,2017-11-06,13
8831748755538182,2017-11-10,23
8831748755538182,2017-11-17,32
8155947276450972,2017-11-09,1
5948211514316881,2017-10-20,23
2005284165390242,2017-08-28,37
6111696925399205,2017-02-11,9
5726915242484009,2017-01-15,1
3.19741E+15,2017-12-24,1
5.16518E+15,2017-08-07,1
2967908624198032,2017-09-28,1
8782618360736158,2017-02-12,13
6376074187267173,2017-09-29,28
6376074187267173,2017-09-30,20
3974686999403903,2017-07-15,4
2.18782E+15,2017-12-20,27
3328163258971852,2017-04-25,19
2511962390696913,2017-08-12,8
1390743323140961,2017-02-28,1
2.09373E+15,2017-11-14,3
2.09373E+15,2017-11-12,3
1.50617E+15,2017-09-29,9
3417318264539421,2017-06-25,49
5704314326896905,2017-04-15,16
6037691762434883,2017-12-17,3
2377258796265745,2017-07-14,12
8822958181266556,2017-08-02,19
9194762763907293,2017-08-04,2
9194762763907293,2017-06-11,35
9194762763907293,2017-07-15,12
9194762763907293,2017-07-17,4
3173712157925246,2017-10-28,6
4513169977151197,2017-02-18,2
8272803678873232,2017-11-25,16
8466098614372182,2017-11-15,1
5999786204948668,2017-11-15,1
342781366025319,2017-09-07,1
5298118538401827,2017-03-15,1
3281704024619578,2017-01-28,1
7806879614300091,2017-12-01,18
7806879614300091,2017-04-16,10
7806879614300091,2017-04-22,13
7806879614300091,2017-11-19,19
7806879614300091,2017-03-25,1
7806879614300091,2017-01-12,7
868547370124133,2017-10-01,13
868547370124133,2017-10-14,3
868547370124133,2017-10-13,45
868547370124133,2017-10-03,40
8109674790904245,2017-08-05,16
8219959133861291,2017-11-03,16
4109991785008958,2017-10-21,60
2759101369226756,2017-12-09,8
9.28133E+15,2017-06-05,7
4.71065E+15,2017-02-17,1
5162451281366309,2017-03-03,16
661752490564558,2017-06-13,31
7127252669195325,2017-06-17,3
4513702808734359,2017-10-25,20
7814567557847251,2017-06-22,1
3679822867187824,2017-12-23,1
8235966505813864,2017-01-30,1
862234873040027,2017-12-10,4
427891851632309,2017-08-17,1
9.23507E+15,2017-02-19,19
5678008526496764,2017-01-20,18
4577353187179638,2017-12-06,3
4471923304617266,2017-05-06,1
2479727206039125,2017-11-14,17
2479727206039125,2017-06-10,31
539284109042577,2017-04-27,61
539284109042577,2017-06-28,11
539284109042577,2017-03-23,21
4936353349348947,2017-10-18,3
3344163570836427,2017-02-21,13
7269649482480123,2017-11-28,9
8351613420996053,2017-12-24,31
6292708809528436,2017-10-29,1
8190859877642929,2017-11-09,41
4027866591700813,2017-06-13,1
6144571111115944,2017-02-08,17
3571464075887897,2017-01-25,1
1459894628880043,2017-05-11,16
1319466678735749,2017-09-11,12
1319466678735749,2017-09-05,7
9461662043526625,2017-11-10,5
7666220843613899,2017-10-03,12
2915852337991202,2017-03-11,1
7181239033964697,2017-12-19,10
7181239033964697,2017-12-30,15
3810786237989315,2017-04-15,13
5411883638377975,2017-06-01,1
5411883638377975,2017-06-14,10
4493559362529351,2017-05-18,2
2888027388780156,2017-07-21,2
4015000502226388,2017-03-31,8
4015000502226388,2017-04-17,6
6039516763077035,2017-07-24,1
9450094545694748,2017-10-09,1
4347662908969744,2017-10-06,27
5706264887963588,2017-04-24,11
5706264887963588,2017-05-04,11
5706264887963588,2017-04-16,12
9.15923E+15,2017-09-16,1
2650117407581851,2017-04-16,1
8.29149E+15,2017-01-02,1
7.46477E+15,2017-12-29,17
8674986212075073,2017-10-16,33
7166383229818139,2017-09-11,4
393777412038660,2017-09-08,1
3061325472440481,2017-02-08,9
3061325472440481,2017-02-02,1
3061325472440481,2017-02-06,17
3061325472440481,2017-03-07,3
4828008686914832,2017-03-27,1
3421882562466332,2017-06-06,27
3421882562466332,2017-06-02,39
3421882562466332,2017-05-30,39
4.59611E+15,2017-09-27,1
9504405194662543,2017-03-19,9
837412567304320,2017-07-31,1
62448310836655,2017-10-26,11
62448310836655,2017-12-11,9
7559087431400086,2017-11-19,26
512850411544637,2017-12-31,3
2559758686525786,2017-05-01,47
2559758686525786,2017-03-11,15
2559758686525786,2017-12-27,47
2559758686525786,2017-05-09,47
1515695880919703,2017-12-12,20
3119197969406941,2017-12-13,23
3119197969406941,2017-12-14,18
3119197969406941,2017-12-21,29
6260608748305986,2017-12-25,34
2200273069834887,2017-09-17,14
